,name,rating,id,sentiment,director,scriptwriter,starring,genre,date,total_people,running_time
166,伊莎贝拉,7.6,1468155,1.0,['彭浩翔'],"['彭浩翔', '彭秀慧', '曾国祥', '尹志文']","['杜汶泽', '梁洛施', '黄秋生', '田朴珺', '贾晓晨']",剧情,2006-04-06(香港),214494,91
168,陶器人形,3.5,2137020,0.05584710526808534,['张加贝'],"['吴启华', '苗圃', '伊藤步']",[],恐怖,2006-04-07,495426,88
171,雏菊,8.0,1433360,0.9999999999995068,['刘伟强'],"['郭在容', '庄文强']","['全智贤', '郑雨盛', '李成宰', '姜大卫', '林迪安']",剧情,2006-04-30(中国大陆),603,110
172,陆小凤传奇之凤舞九天,7.3,2136212,0.9993902881707738,['邓衍成'],"['吴峥', '马帅']","['张智霖', '范文芳', '何明翰']",动作,2006-05-22(中国大陆),17887,94
173,静静的嘛呢石,8.0,1756057,1.0,['万玛才旦'],['万玛才旦'],"['洛桑丹派', '确赛', '巨焕仓活佛', '三木旦', '普日哇']",剧情,2005-11-25(法国南特三大洲电影节),17887,102
174,绝密行动,3.0,4281598,4.323057524735496e-05,['毛玉勤'],"['杨轩', '唐龙潜']","['刘钰璇', '范春霞', '张鹤', '王跃进']",剧情,2005,222096,90
175,天狗,8.5,1947270,1.0,['戚健'],['郑宏志'],"['富大龙', '朱媛媛', '刘子枫', '周力']",剧情,2006-06-20(中国大陆),222096,101
176,真水无香,5.9,2224973,1.0,['徐耿'],['赵冬苓'],['范志博'],剧情,2006-06-28(中国大陆),74,100
177,梦想照进现实,6.5,1875313,0.9541871947913875,['徐静蕾'],['王朔'],"['徐静蕾', '韩童生', '贺鹏', '孙少华']",剧情,2006-06-30(中国大陆),74,101
178,伯爵夫人,6.9,2075147,0.9999999999780926,['朱莉·德尔佩'],['朱莉·德尔佩'],"['朱莉·德尔佩', '丹尼尔·布鲁尔', '安娜玛丽亚·玛琳卡', '威廉·赫特', '安迪·盖特杰']",剧情,2009-06-25,25166,98
179,龙虎门,5.7,1478926,0.9999982387598592,['叶伟信'],"['黄子桓', '黄玉郎']","['甄子丹', '谢霆锋', '余文乐', '董洁', '李小冉']",剧情,2006-07-28(中国大陆/香港),25166,94
181,第601个电话,4.6,1890569,0.00213706098671107,['张国立'],['邹静之'],"['张柏芝', '周笔畅', '胡歌', '张国立', '张萌']",剧情,2006-08-18(中国大陆),6244,90
182,马背上的法庭,7.6,2148778,1.0,['刘杰'],"['杨亚宁', '王力扶']","['李保田', '吕聿来', '杨亚宁']",剧情,2006-09-06(中国大陆),413409,101
183,跆拳道,7.2,26781921,0.9999999999996021,"['马可·伯格', '马丁·法里纳']",['马可·伯格'],"['加布里埃尔·爱泼斯坦', '卢卡斯·帕帕', '尼古拉斯·巴索夫', '弗朗西斯科·贝尔坦', '阿图罗·弗鲁托斯']",剧情,2016-08-18(阿根廷),413409,112
184,夜宴,5.6,1418605,0.9999999289031338,['冯小刚'],"['邱刚健', '盛和煜']","['章子怡', '葛优', '吴彦祖', '周迅', '马精武']",剧情,2006-09-15(中国大陆),107,131
185,图雅的婚事,8.0,1966460,1.0,['王全安'],"['芦苇', '王全安']","['余男', '巴特尔', '森格']",剧情,2006-09-21(中国大陆),107,95
186,宝贝计划,7.1,1859036,1.0,['陈木胜'],"['袁锦麟', '成龙', '陈木胜']","['成龙', '古天乐', '蔡志强', '许冠文', '蔡卓妍']",剧情,2006-09-28(中国大陆),1672,125
188,卧虎,7.5,26425068,1.0,"['王晶', '关智耀']","['王晶', '吕冠南', '叶铭浩']","['甄子丹', '刘德华', '姜皓文', '郑则仕', '刘浩龙']",动作,2017-09-30(中国大陆),679,128
189,伟大的族谱,6.6,1957764,0.8313289503657076,['张镇'],"['郑在咏', '郑俊镐', '朱镇模']",[],剧情,2006-10-19,679,126
190,玉战士,4.3,1851480,0.9992817909885829,['Antti-Jussi Annila'],"['Antti-Jussi Annila', 'Petri Jokiranta']","['张静初', '托米·艾荣恩', '成泰燊', '马库·佩尔托拉']",剧情,2006-10-13,42508,110
191,我人生中最美的一周,7.4,1467235,0.9999999999997193,['闵奎东'],"['闵奎东', '黄肇允']","['黄政民', '任昌丁', '严正化', '金裕贞', '吴美熙']",剧情,2005-10-07(韩国),42508,129
194,墨攻,6.1,1455979,0.9999999999494964,['张之亮'],"['张之亮', '李树型', '邓子峻', '秦天南', '酒见贤一']","['刘德华', '安圣基', '范冰冰', '王志文', '吴奇隆']",剧情,2006-11-23(香港),1121,133
195,云水谣,6.9,1949811,0.9999936153112461,['尹力'],['刘恒'],"['陈坤', '徐若瑄', '李冰冰', '归亚蕾', '秦汉']",剧情,2006-12-01(中国大陆),1121,117
196,满城尽带黄金甲,5.2,1499008,0.9999999859741493,['张艺谋'],"['张艺谋', '吴楠', '卞智洪']","['周润发', '巩俐', '刘烨', '周杰伦', '陈瑾']",剧情,2006-12-14(中国大陆),291915,114
197,篮球宝贝,5.6,2279820,0.9988128910441071,['周伟'],['黄剑东'],"['浦蒲', '常蓝天']",剧情,2005,291915,45
198,伤城,6.8,1867408,0.9969462407047005,"['刘伟强', '麦兆辉']","['庄文强', '麦兆辉']","['梁朝伟', '金城武', '徐静蕾', '舒淇', '杜汶泽']",剧情,2006-12-21(香港),101,110
199,面纱,8.2,1441238,0.999999906050667,['约翰·卡兰'],"['罗恩·内斯万尼尔', '威廉·萨默塞特·毛姆']","['爱德华·诺顿', '娜奥米·沃茨', '托比·琼斯', '黛安娜·里格', '黄秋生']",剧情,2006-12-29(中国大陆),101,125
201,生日快乐,7.1,1951318,0.9999999803430221,['马楚成'],"['张艾嘉', '邓洁明', '胡恩威']","['古天乐', '刘若英', '曾宝仪', '吴嘉龙', '吴耀汉']",爱情,2007-01-16(中国大陆),40,107
202,新忠烈图,3.6,1970594,0.9999999999865263,['刘新'],['朱姝'],"['吴奇隆', '黄奕', '元华', '杨子', '尹子维']",剧情,2007-01-26(中国大陆),3153,89
203,爱情呼叫转移,6.3,1927686,0.9999999998249702,['张建亚'],"['刘仪伟', '束焕']","['徐峥', '刘仪伟', '宁静', '白冰', '伊能静']",喜剧,2007-02-08(中国大陆),3153,94
204,空战英豪,7.3,1849026,0.9999999999866247,['托尼·比尔'],"['菲尔·西尔斯', '布莱克·t·埃文斯']","['詹姆斯·弗兰科', '斯科特·哈泽尔', '马丁·亨德森', '让·雷诺', '珍妮芙·德克']",剧情,2006-09-22(美国),19671,140
206,门徒,7.5,1890784,1.0,['尔冬升'],"['尔冬升', '龙文康', '高新', '秦天南']","['刘德华', '吴彦祖', '古天乐', '张静初', '袁咏仪']",剧情,2007-02-13(中国大陆/香港),105036,106
207,双子神偷,5.4,1962508,0.997977156557035,['江道海'],"['徐小明', '方世强']","['蔡卓妍', '钟欣潼', '洪金宝', '张茜', '吴京']",喜剧,2007-02-15(香港),105036,99
208,穿普拉达的女王,7.9,1482072,0.9999998202036441,['大卫·弗兰科尔'],['艾莲·布洛什·麦肯纳'],"['安妮·海瑟薇', '梅丽尔·斯特里普', '艾米莉·布朗特', '斯坦利·图齐', '西蒙·贝克']",剧情,2007-02-27(中国大陆),1539,109
209,别拿自己不当干部,6.9,1961844,0.9997445000293692,"['冯巩', '杜民']","['冯巩', '崔砚君', '王振华']","['冯巩', '闫妮', '牛群', '王澜', '刘金山']",喜剧,2007-03-02,1539,93
210,姨妈的后现代生活,7.2,1794435,0.9999999999929534,['许鞍华'],['李樯'],"['斯琴高娃', '周润发', '赵薇', '关文硕', '卢燕']",剧情,2007-03-06(中国大陆),130230,111
212,汉江怪物,7.3,1763134,1.0,['奉俊昊'],['奉俊昊'],"['宋康昊', '朴海日', '裴斗娜', '边熙峰', '高雅星']",剧情,2006-07-27(韩国),79025,120
213,乱战,7.0,1493481,0.9999965264381887,['托尼·基格里奥'],['托尼·基格里奥'],"['杰森·斯坦森', '瑞恩·菲利普', '韦斯利·斯奈普斯', '亨利·科泽尼', '贾斯蒂恩·瓦戴尔']",剧情,2007-03-09(中国大陆),79025,106
215,十三棵泡桐,7.1,2038365,1.0,['吕乐'],"['吕乐', '刘颖']","['刘雅瑟', '段博文', '赵梦桥']",剧情,2007-03-23(中国大陆),2010,100
217,疯狂粉丝王,5.0,2043458,0.9874546883232455,['葛民辉'],['陈茂贤'],"['葛民辉', '蔡卓妍', '张致恒', '古巨基', '郑嘉颖']",喜剧,2007-04-05,248616,94
219,寄生人,5.4,2053668,0.9922536653305594,['何平'],"['梁鸿华', '何平']","['张家辉', '黄秋生', '范冰冰', '陈红', '李芯逸']",惊悚,2007-04-13,115,114
220,王者之心,7.0,1461919,0.9999775207785836,['凯文·雷诺兹'],['Dean Georgaris'],"['詹姆斯·弗兰科', '索菲娅·迈尔斯', '卢夫斯·塞维尔', '大卫·奥哈拉', 'Mark Strong']",剧情,2007-05-25(中国大陆),185145,125
222,功夫无敌,3.3,2068109,0.999776055808061,['叶永健'],"['袁立强', '郑予滔', '朱振宇']","['吴建豪', '樊少皇', '黄伊汶', '林子聪', '陈国坤']",动作,2007-04-27,165426,97
223,蜘蛛侠3,7.0,1418189,0.9999999637754475,['山姆·雷米'],"['山姆·雷米', '伊万·莱米', '阿尔文·萨金特', '斯坦·李', '史蒂夫·迪特寇']","['托比·马奎尔', '克斯汀·邓斯特', '詹姆斯·弗兰科', '托马斯·哈登·丘奇', '托弗·戈瑞斯']",动作,2007-05-01(中国大陆),165426,139
224,生死狙击,7.7,1947549,0.9999999999994615,['安东尼·福奎阿'],['乔纳森·勒姆金'],"['马克·沃尔伯格', '凯特·玛拉', '迈克尔·佩纳', '丹尼·格洛弗', '伊莱亚斯·科泰斯']",动作,2007-05-12(中国大陆),706893,124
225,十分爱,7.3,2043465,0.999999999999996,['叶念琛'],['叶念琛'],"['邓丽欣', '方力申', '钟嘉欣', '森美', '杨爱瑾']",爱情,2007-04-19(香港),706893,101
227,加勒比海盗：世界的尽头,8.0,1418192,0.9999999999579425,['戈尔·维宾斯基'],"['Ted Elliott', '特里·鲁西奥']","['约翰尼·德普', '杰弗里·拉什', '奥兰多·布鲁姆', '凯拉·奈特莉', '周润发']",动作,2007-06-12(中国大陆),59,169
228,28周后,6.7,1758487,0.9989220116787181,['胡安·卡洛斯·弗雷斯纳迪罗'],"['Rowan Joffe', '胡安·卡洛斯·弗雷斯纳迪罗']","['杰瑞米·雷纳', '哈罗德·佩里诺', '罗伯特·卡莱尔', '萝丝·拜恩', '凯瑟琳·麦克马克']",惊悚,2007-05-11(英国),313441,100
229,跟踪,8.9,1397546,1.0,['克里斯托弗·诺兰'],['克里斯托弗·诺兰'],"['杰里米·西奥伯德', '亚历克斯·霍', '露西·拉塞尔', '约翰·诺兰', '迪克·布拉德塞尔']",悬疑,1998-09-12(多伦多电影节),313441,69
230,夜·上海,6.6,1788392,1.0,['张一白'],"['张一白', '山村裕二', '高燕']","['赵薇', '本木雅弘', '郭品超', '塚本高史', '西田尚美']",剧情,2007-06-26(中国大陆),118735,110
231,每当变幻时,7.9,2070367,0.9999999999999942,['罗永昌'],['冯志强'],"['杨千嬅', '陈奕迅', '黄渤', '冯淬帆', '张睿羚']",剧情,2007-06-29(中国大陆),118735,97
232,开水要烫，姑娘要壮,8.3,2153266,1.0,['胡庶'],['胡庶'],['朱小片'],剧情,2007-01-29,135,85
233,南京,8.2,1941283,0.9999999999999996,"['比尔 古登泰格', '丹·斯图曼']","['比尔 古登泰格', '丹·斯图曼', '伊丽莎白·本特利']","['雨果·阿姆斯特朗', '赵家玲', '斯蒂芬·多尔夫', '约翰·盖兹', '玛瑞儿·海明威']",纪录片,2007-07-03(中国大陆),135,88
234,变形金刚,7.6,2146991,0.9999999999164397,['迈克尔·贝'],"['伊伦·克鲁格', '罗伯托·奥奇', '艾里克斯·库兹曼']","['希亚·拉博夫', '梅根·福克斯', '乔什·杜哈明', '雨果·维文', '伊莎贝尔·卢卡斯']",动作,2009-06-24(中国大陆/美国),20438,150
235,男儿本色,6.8,2080133,0.7757251575829772,['陈木胜'],"['陈木胜', '吕思琳', '凌志民']","['谢霆锋', '余文乐', '房祖名', '吴京', '安志杰']",动作,2007-07-19(香港),20438,129
236,哆啦A梦:大雄的恐龙,6.6,26839466,0.9997888286861816,['高桥敦史'],"['高桥敦史', '藤子·F·不二雄']","['水田山葵', '大原惠美', '嘉数由美', '木村昴', '关智一']",动画,2017-05-30(中国大陆),16873,101
237,不能说的秘密,7.6,2124724,0.9999999560523328,['周杰伦'],"['周杰伦', '杜致朗']","['周杰伦', '桂纶镁', '黄秋生', '苏明明', '曾恺玹']",爱情,2007-07-31(中国大陆),16873,101
238,哈利·波特与凤凰社,7.7,1457217,0.9999529166024331,['大卫·叶茨'],"['迈克尔·戈登伯格', 'J·K·罗琳']","['丹尼尔·雷德克里夫', '艾玛·沃森', '鲁伯特·格林特', '加里·奥德曼', '拉尔夫·费因斯']",奇幻,2007-08-10(中国大陆),638,138
239,天堂口,5.6,1926007,0.9998659068945357,['陈奕利'],"['蒋丹', '陈奕利', '陈国辉']","['吴彦祖', '舒淇', '刘烨', '杨祐宁', '张震']",剧情,2007-08-16(中国大陆),638,95
241,夜袭,5.6,2214084,0.001390613770897109,['安澜'],"['祈振欣', '刘英学']","['王挺', '刘天佐', '贺丹丹', '徐洪浩', '三浦研一']",剧情,2007-08-24(中国大陆),141,85
246,太阳照常升起,8.0,1766086,0.9999999999999996,['姜文'],"['过士行', '姜文', '述平']","['房祖名', '周韵', '姜文', '黄秋生', '陈冲']",剧情,2007-09-21(中国大陆),2068,116
248,我的左手,6.6,2244793,0.9999999999991176,"['陈国星', '乔和平']","['黄丹', '周劲翔']","['马跃', '徐筠', '彭玉', '李幼斌', '田成仁']",剧情,2007-09-21(中国大陆),86342,109
250,丑女大翻身,7.1,2037796,0.9999992906570787,['金容华'],"['卢惠英', '金容华']","['金雅中', '朱镇模', '林玄植', '金贤淑', '李汉威']",喜剧,2006-12-14(韩国),9151,120
251,C+侦探,6.5,2263112,0.999992274654435,['彭顺'],"['彭顺', '彭柏成']","['郭富城', '廖启智', '黄德斌', '刘兆铭', '黎耀祥']",剧情,2007-09-25(香港),9151,109
252,基因决定我爱你,5.7,2052973,0.9999999999999747,['李芸婵'],['李芸婵'],"['余男', '何润东', '关颖', '彭于晏', '林依轮']",喜剧,2007-08-31,103802,94
253,天下第二,5.9,2271640,0.9999999744551671,['白秋林'],"['冯云', '杨一']","['王劲松', '张默', '黄小蕾', '李玉刚', '程伊']",剧情,2007-09-30(中国大陆),103802,105
254,京都夏利,6.1,3162376,0.9999999999994831,['蒋丛'],['蒋丛'],"['李建华', '吴超', '谭卓', '刘杰', '刘远']",剧情,2007,934,85
255,怪女孩,6.4,25958789,0.8719549967178922,['大九明子'],"['源孝志', '原田マハ(原作)']","['足立梨花', '优希美青', '安兰慧', '白羽由里', '甲本雅裕']",剧情,2015-02-21(日本),934,118
256,铁三角,6.3,1866131,0.9883123175563793,"['徐克', '林岭东', '杜琪峰']","['半闲', '耿启文', '钟晓阳', '游乃海', '欧健儿', '叶天成']","['古天乐', '任达华', '孙红雷', '林家栋', '林熙蕾']",动作,2007-10-01(中国大陆),1353,101
257,悟空大战二郎神,2.4,2371959,0.9999996235694877,"['梁汉森', '徐鹏海']","['梁汉森', '刘庆博', '李维龙']",[],动画,2007-10-01,1353,76
258,独生子,8.4,1308311,1.0,['小津安二郎'],"['小津安二郎', '池田忠雄', '荒田正男']","['饭田蝶子', '叶山正雄', '日守新一', '笠智众', '坪内美子']",剧情,1936-09-15(日本),2529,87
259,青藏线,4.9,2229629,0.9999999955056385,['冯小宁'],"['冯小宁', '金思宇', '张冀平']","['周里京', '刘小微', '鄂布斯']",剧情,2007-10-09,2529,117
260,光荣的愤怒,8.0,1920620,1.0,['曹保平'],"['曹保平', '阙迪伟']","['吴刚', '王砚辉', '李晓波', '朱义', '孔庆三']",剧情,2006-06-21(中国大陆),204,105
261,东方大港,4.7,2274465,0.9999983072577449,['张建亚'],"['廖京生', '苏瑾', '苗圃']",[],剧情,2007-10-12(中国大陆),204,106
262,没有共产党就没有新中国,3.3,10806276,0.762050920942982,['沈东'],['连秀凤'],"['亓航', '练束梅', '袁文康', '张默', '刘劲']",剧情,2007-10-15,1296,90
264,兄弟之生死同盟,6.1,2278017,0.0034661311663627403,['赵崇基'],"['陈建忠', '江润章']","['苗侨伟', '陈奕迅', '刘德华', '黄奕', '黄日华']",剧情,2007-10-18(香港),279,93
265,美食总动员,8.2,1793491,1.0,"['布拉德·伯德', '简·皮克瓦']","['布拉德·伯德', '简·皮克瓦']","['帕顿·奥斯瓦尔特', '彼得·奥图尔', '布拉德·加内特', '伊安·霍姆', '卢·罗曼诺']",喜剧,2007-10-19(中国大陆),279,111
266,第三个人,8.2,1295451,0.9999997617457618,['卡罗尔·里德'],"['格雷厄姆·格林', '亚历山大·柯达']","['约瑟夫·科顿', '阿莉达·瓦利', '奥逊·威尔斯', '特瑞沃·霍华德', '伯纳德·李']",悬疑,1949-09-03,87802,105
267,江北好人,5.8,2255998,0.9999963660873702,"['刘新', '劳达']","['朱苹', '窦牧', '刘新']","['夏雨', '马伊琍', '江珊', '侯勇']",剧情,2007-10-19(中国大陆),87802,79
268,印度超人,6.4,1861401,0.9996949271775398,['拉克什·罗斯汉'],"['罗宾·巴特', '萨钦·鲍弥克', 'Honey Irani', 'Akarsh Khurana', 'Sanjay Masoom', '拉克什·罗斯汉']","['佩丽冉卡·曹帕拉', '赫里尼克·罗斯汉', '纳萨鲁丁·沙']",动作,2006-06-23(印度),36406,185
269,色，戒,8.1,1828115,0.9999999999999987,['李安'],"['王蕙玲', '詹姆斯·夏慕斯', '张爱玲']","['梁朝伟', '汤唯', '陈冲', '王力宏', '庹宗华']",剧情,2007-11-01(中国大陆),36406,158
271,虎胆龙威4,7.6,1401535,0.9965213870379439,['伦·怀斯曼'],['马克·鲍姆贝克'],"['布鲁斯·威利斯', '蒂莫西·奥利芬特', '贾斯汀·朗', '李美琪', '克利夫·柯蒂斯']",动作,2007-11-22(中国大陆),1295,128
272,盲山,8.3,2063528,0.9999999999999882,['李杨'],['李杨'],"['黄璐', '杨幼安', '贺运乐', '张玉玲', '张友平']",剧情,2007-05-20(戛纳电影节),426,95
274,阿妹的诺言,7.0,3024212,0.9997777698940628,['丁黑'],['延艺云'],"['邹俊百', '王双宝', '胡小莉', '杨新鸣', '钱潇']",剧情,2007-11-25(中国大陆),68469,96
276,命运呼叫转移,5.7,2279772,1.0,"['刘仪伟', '张坚庭', '孙周', '林锦和']","['刘仪伟', '陟岫', '束焕']","['葛优', '刘仪伟', '范冰冰', '闫妮', '邱心志']",喜剧,2007-11-30(中国大陆),651,111
277,远山,8.6,2079735,0.9999999296512542,['胡杰'],[],[],纪录片,1995,651,40
279,投名状,6.9,1947089,0.9529425503877835,['陈可辛'],"['须兰', '秦天南', '林爱华', '黄建新', '许月珍', '何冀平', '郭俊立', '阮世生']","['李连杰', '金城武', '刘德华', '徐静蕾', '郭晓东']",剧情,2007-12-12(中国大陆),359,126
281,集结号,7.8,1907464,1.0,['冯小刚'],['刘恒'],"['张涵予', '邓超', '袁文康', '汤嬿', '廖凡']",剧情,2007-12-20(中国大陆),175,124
289,紧急时刻,5.2,4287156,0.999220658486641,['方军亮'],['陈亚洲'],"['李子雄', '林雨申']",剧情,2008,319494,84
290,耳朵大有福,7.7,2272222,1.0,['张猛'],['张猛'],"['范伟', '程树波', '张继波']",喜剧,2008-01-04(中国大陆),141055,96
291,梦之队,6.3,4111473,1.0,['本森·李'],"['Chris Parker', 'Brin Hill']","['乔什·哈洛威', '拉兹·阿隆索', '乔希·佩克', '凯蒂·洛茨', '克里斯·布朗']",歌舞,2013-09-20(美国),141055,109
293,蝴蝶飞,5.5,2359442,1.0,['杜琪峰'],['岸西'],"['李冰冰', '周渝民', '黄又南', '阎汶宣', '邵美琪']",剧情,2008-01-10,49092,88
295,一年到头,8.2,2363843,0.9999628053842817,['王竞'],"['谢晓东', '吴楠']","['陈刚', '王昌娥', '张彤', '冯丁洪', '曾韵蓁']",喜剧,2008-01-18(中国大陆),56077,100
296,安娜与安娜,5.9,2334073,0.9983858474008598,['林爱华'],"['林爱华', '黄仙娥']","['林嘉欣', '陆毅', '黄腾浩']",剧情,2007-11-22,949,90
297,游侠红牡丹,3.7,3324093,0.060447522276889876,['陈东村'],['谢文礼'],"['吴樾', '牛梦尧', '刘长生', '史林', '张贺军']",剧情,2008-01-21,949,83
298,长江七号,6.3,1961963,0.9999973808757756,['周星驰'],"['周星驰', '谷德昭', '曾瑾昌', '邵丽琼', '冯志强']","['周星驰', '徐娇', '张雨绮', '林子聪', '冯勉恒']",喜剧,2008-01-30(中国大陆),1000,86
299,法官老张轶事之倔萝卜,6.4,3151757,0.9999999999955804,['孔笙'],['赵冬苓'],['王永泉'],剧情,2009-12-08(中国大陆),1000,90
